"","missing.age.mar.sex.05","missing.age.mar.sex.25","missing.age.mar.sex.50","missing.age.mcar.05","missing.age.mcar.25","missing.age.mcar.50","missing.age.mnar.05","missing.age.mnar.25","missing.age.mnar.50","missing.usr.mar.sex.05","missing.usr.mar.sex.25","missing.usr.mar.sex.50","missing.usr.mcar.05","missing.usr.mcar.25","missing.usr.mcar.50","missing.usr.mnar.05","missing.usr.mnar.25","missing.usr.mnar.50","missing.y1v19.mar.sex.05","missing.y1v19.mar.sex.25","missing.y1v19.mar.sex.50","missing.y1v19.mcar.05","missing.y1v19.mcar.25","missing.y1v19.mcar.50","missing.y1v19.mnar.05","missing.y1v19.mnar.25","missing.y1v19.mnar.50"
"X.59",4.74226804123711,22.8865979381443,45.2577319587629,5.05154639175258,23.8144329896907,51.7525773195876,4.32989690721649,24.639175257732,50,4.74226804123711,24.1237113402062,48.3505154639175,5.4639175257732,27.0103092783505,48.2474226804124,4.84536082474227,24.639175257732,51.0309278350515,4.22680412371134,25.360824742268,47.2164948453608,5.77319587628866,25.7731958762887,50.5154639175258,5.97938144329897,24.7422680412371,47.0103092783505
"X.60",4.94845360824742,24.1237113402062,48.9690721649485,5.25773195876289,26.0824742268041,50.3092783505155,5.36082474226804,23.8144329896907,50.6185567010309,4.43298969072165,24.5360824742268,46.8041237113402,5.15463917525773,23.7113402061856,50.4123711340206,5.4639175257732,24.2268041237113,51.4432989690722,4.94845360824742,22.7835051546392,47.9381443298969,6.70103092783505,27.8350515463918,49.8969072164948,5.36082474226804,25.7731958762887,50.7216494845361
"X.61",5.87628865979381,22.8865979381443,45.0515463917526,4.94845360824742,25.979381443299,51.340206185567,4.94845360824742,24.5360824742268,50.5154639175258,3.81443298969072,24.1237113402062,48.659793814433,5.56701030927835,26.0824742268041,49.5876288659794,3.91752577319588,24.5360824742268,49.3814432989691,4.32989690721649,22.8865979381443,49.6907216494845,4.94845360824742,24.4329896907216,51.2371134020619,4.94845360824742,27.2164948453608,49.2783505154639
"X.62",4.22680412371134,23.1958762886598,45.5670103092784,4.12371134020619,25.1546391752577,51.7525773195876,5.77319587628866,27.2164948453608,51.2371134020619,5.4639175257732,25.8762886597938,47.7319587628866,4.94845360824742,25.360824742268,50.5154639175258,5.36082474226804,25.2577319587629,47.7319587628866,3.91752577319588,22.4742268041237,48.2474226804124,5.77319587628866,26.3917525773196,50.4123711340206,5.4639175257732,25.1546391752577,51.2371134020619
"X.63",4.74226804123711,25.8762886597938,46.5979381443299,4.94845360824742,24.1237113402062,47.1134020618557,5.25773195876289,22.3711340206186,50.9278350515464,5.05154639175258,24.3298969072165,48.3505154639175,4.84536082474227,24.4329896907216,52.4742268041237,6.18556701030928,25.979381443299,51.6494845360825,4.12371134020619,24.020618556701,48.0412371134021,4.5360824742268,22.3711340206186,50.7216494845361,5.05154639175258,25.979381443299,50
"X.64",4.94845360824742,22.4742268041237,46.9072164948454,5.15463917525773,23.4020618556701,52.680412371134,4.94845360824742,25.5670103092783,50.9278350515464,3.71134020618557,24.4329896907216,47.4226804123711,5.87628865979381,25.2577319587629,49.8969072164948,4.74226804123711,26.9072164948454,51.6494845360825,5.67010309278351,26.0824742268041,45.6701030927835,4.5360824742268,23.4020618556701,48.5567010309278,4.84536082474227,25.2577319587629,53.1958762886598
"X.65",4.94845360824742,22.680412371134,49.7938144329897,4.94845360824742,25.8762886597938,50.7216494845361,4.02061855670103,27.4226804123711,50.7216494845361,3.71134020618557,22.680412371134,45.1546391752577,5.97938144329897,25.6701030927835,49.7938144329897,5.25773195876289,23.0927835051546,51.5463917525773,3.91752577319588,23.8144329896907,48.0412371134021,5.15463917525773,23.6082474226804,52.7835051546392,5.36082474226804,23.4020618556701,50.7216494845361
"X.66",5.4639175257732,23.5051546391753,47.0103092783505,5.56701030927835,26.2886597938144,50.6185567010309,5.25773195876289,26.3917525773196,50.7216494845361,4.63917525773196,24.1237113402062,47.6288659793814,4.43298969072165,24.8453608247423,48.1443298969072,5.15463917525773,26.3917525773196,51.5463917525773,5.56701030927835,22.680412371134,47.5257731958763,3.71134020618557,25.2577319587629,47.7319587628866,5.25773195876289,26.1855670103093,48.5567010309278
"X.67",3.81443298969072,25.6701030927835,46.1855670103093,5.97938144329897,26.4948453608247,46.4948453608247,4.63917525773196,26.3917525773196,49.0721649484536,4.84536082474227,21.7525773195876,48.2474226804124,4.94845360824742,26.1855670103093,49.1752577319588,4.74226804123711,25.0515463917526,51.7525773195876,5.36082474226804,24.7422680412371,49.8969072164948,4.43298969072165,24.7422680412371,50.4123711340206,5.36082474226804,25.1546391752577,51.8556701030928
"X.68",4.84536082474227,23.0927835051546,49.3814432989691,5.25773195876289,27.1134020618557,51.4432989690722,4.94845360824742,24.8453608247423,51.2371134020619,5.77319587628866,22.680412371134,49.6907216494845,5.87628865979381,27.0103092783505,52.680412371134,5.05154639175258,27.1134020618557,48.5567010309278,4.94845360824742,24.9484536082474,48.1443298969072,4.63917525773196,24.2268041237113,50.6185567010309,4.84536082474227,28.3505154639175,47.5257731958763
"X.69",4.74226804123711,23.8144329896907,51.0309278350515,5.36082474226804,25.360824742268,51.8556701030928,4.74226804123711,23.0927835051546,51.4432989690722,2.98969072164948,23.6082474226804,45.6701030927835,5.15463917525773,24.8453608247423,48.3505154639175,4.32989690721649,25.4639175257732,51.340206185567,5.15463917525773,23.2989690721649,48.4536082474227,5.05154639175258,25.7731958762887,50.6185567010309,5.36082474226804,26.3917525773196,50.2061855670103
"X.70",5.97938144329897,25.5670103092783,47.7319587628866,5.77319587628866,22.9896907216495,50,5.4639175257732,24.1237113402062,47.7319587628866,5.77319587628866,24.3298969072165,49.1752577319588,5.97938144329897,25.6701030927835,52.3711340206186,3.91752577319588,23.1958762886598,51.4432989690722,4.94845360824742,25.979381443299,47.6288659793814,5.56701030927835,26.0824742268041,50,5.25773195876289,23.2989690721649,51.8556701030928
"X.71",5.56701030927835,24.9484536082474,49.7938144329897,5.36082474226804,28.0412371134021,51.4432989690722,5.36082474226804,24.3298969072165,48.7628865979381,4.63917525773196,24.020618556701,46.3917525773196,4.63917525773196,26.3917525773196,51.340206185567,4.84536082474227,23.8144329896907,53.7113402061856,4.32989690721649,26.3917525773196,47.6288659793814,4.5360824742268,25.4639175257732,48.9690721649485,5.67010309278351,27.0103092783505,51.6494845360825
"X.72",4.84536082474227,22.5773195876289,49.3814432989691,5.87628865979381,24.4329896907216,50.6185567010309,4.94845360824742,23.4020618556701,50.7216494845361,5.67010309278351,25.5670103092783,46.9072164948454,4.84536082474227,24.8453608247423,49.8969072164948,4.22680412371134,25.8762886597938,52.3711340206186,4.84536082474227,23.8144329896907,45.5670103092784,5.67010309278351,23.2989690721649,50,5.87628865979381,25.0515463917526,53.4020618556701
"X.73",4.22680412371134,24.4329896907216,46.9072164948454,3.81443298969072,24.2268041237113,51.6494845360825,5.05154639175258,25.8762886597938,49.7938144329897,5.15463917525773,24.5360824742268,47.7319587628866,4.5360824742268,23.5051546391753,51.0309278350515,5.4639175257732,25.1546391752577,50.6185567010309,4.63917525773196,22.5773195876289,49.5876288659794,4.74226804123711,24.3298969072165,51.1340206185567,6.28865979381443,28.8659793814433,51.0309278350515
"X.74",4.32989690721649,23.4020618556701,48.3505154639175,4.84536082474227,27.2164948453608,52.680412371134,4.32989690721649,23.2989690721649,49.3814432989691,5.36082474226804,22.7835051546392,45.5670103092784,3.50515463917526,25.1546391752577,48.659793814433,5.4639175257732,25.0515463917526,51.8556701030928,5.05154639175258,24.8453608247423,47.1134020618557,4.74226804123711,24.5360824742268,48.659793814433,5.15463917525773,24.2268041237113,52.2680412371134
"X.75",5.05154639175258,20.5154639175258,49.1752577319588,4.74226804123711,26.1855670103093,51.6494845360825,4.5360824742268,25.979381443299,49.2783505154639,6.08247422680412,24.8453608247423,48.1443298969072,5.05154639175258,23.8144329896907,51.0309278350515,5.67010309278351,24.9484536082474,51.8556701030928,5.4639175257732,22.4742268041237,48.4536082474227,4.12371134020619,27.5257731958763,48.9690721649485,4.74226804123711,25.8762886597938,51.5463917525773
"X.76",5.15463917525773,23.2989690721649,47.8350515463918,4.32989690721649,26.0824742268041,48.4536082474227,5.56701030927835,25.8762886597938,49.7938144329897,6.49484536082474,24.5360824742268,49.0721649484536,6.39175257731959,23.0927835051546,50.6185567010309,4.94845360824742,25.0515463917526,51.4432989690722,5.36082474226804,21.2371134020619,46.4948453608247,4.5360824742268,24.7422680412371,49.8969072164948,5.25773195876289,28.3505154639175,50.7216494845361
"X.77",4.94845360824742,21.6494845360825,47.1134020618557,5.05154639175258,23.6082474226804,50.8247422680412,4.74226804123711,26.8041237113402,47.0103092783505,5.97938144329897,21.1340206185567,49.1752577319588,5.05154639175258,26.5979381443299,47.4226804123711,4.94845360824742,26.8041237113402,55.1546391752577,4.94845360824742,26.0824742268041,49.3814432989691,5.15463917525773,22.8865979381443,50.3092783505155,5.25773195876289,24.8453608247423,50.2061855670103
"X.78",5.15463917525773,24.639175257732,47.5257731958763,4.32989690721649,24.5360824742268,51.2371134020619,4.63917525773196,25.2577319587629,49.0721649484536,6.28865979381443,24.020618556701,45.4639175257732,4.43298969072165,28.1443298969072,51.4432989690722,5.36082474226804,26.8041237113402,51.8556701030928,5.15463917525773,23.0927835051546,48.5567010309278,4.32989690721649,25.8762886597938,51.340206185567,4.74226804123711,26.1855670103093,49.7938144329897
"X.79",4.22680412371134,22.5773195876289,48.5567010309278,3.91752577319588,24.3298969072165,52.2680412371134,6.08247422680412,26.1855670103093,50.8247422680412,4.12371134020619,26.3917525773196,48.3505154639175,6.28865979381443,25.5670103092783,47.5257731958763,4.32989690721649,23.7113402061856,52.8865979381443,3.81443298969072,24.8453608247423,48.659793814433,4.63917525773196,24.8453608247423,50.8247422680412,5.36082474226804,25.2577319587629,50.2061855670103
"X.80",4.5360824742268,23.8144329896907,48.7628865979381,5.67010309278351,25.4639175257732,50.3092783505155,4.94845360824742,23.2989690721649,49.6907216494845,4.32989690721649,23.9175257731959,49.7938144329897,3.60824742268041,26.5979381443299,49.0721649484536,4.43298969072165,27.2164948453608,48.7628865979381,5.05154639175258,22.7835051546392,48.8659793814433,3.50515463917526,25.0515463917526,50.8247422680412,4.84536082474227,24.639175257732,48.2474226804124
"X.81",4.43298969072165,23.4020618556701,44.3298969072165,3.91752577319588,23.7113402061856,46.2886597938144,4.63917525773196,27.319587628866,49.0721649484536,4.74226804123711,25.0515463917526,49.1752577319588,4.84536082474227,24.2268041237113,52.1649484536083,4.02061855670103,25.6701030927835,48.8659793814433,4.84536082474227,22.680412371134,47.7319587628866,4.74226804123711,24.639175257732,49.6907216494845,6.18556701030928,24.8453608247423,51.0309278350515
"X.82",4.94845360824742,25.6701030927835,50.1030927835052,5.36082474226804,26.7010309278351,49.8969072164948,4.43298969072165,25.979381443299,49.7938144329897,4.32989690721649,24.3298969072165,50.2061855670103,5.56701030927835,26.0824742268041,48.2474226804124,4.94845360824742,27.5257731958763,49.0721649484536,4.84536082474227,23.9175257731959,46.2886597938144,4.84536082474227,26.2886597938144,50.6185567010309,5.15463917525773,24.9484536082474,51.340206185567
"X.83",4.94845360824742,23.0927835051546,48.3505154639175,5.25773195876289,24.7422680412371,49.1752577319588,4.5360824742268,26.1855670103093,49.0721649484536,3.91752577319588,24.639175257732,46.3917525773196,4.74226804123711,25.8762886597938,51.7525773195876,4.02061855670103,24.7422680412371,49.8969072164948,5.36082474226804,22.3711340206186,45.8762886597938,4.63917525773196,23.2989690721649,51.6494845360825,4.74226804123711,25.2577319587629,52.0618556701031
"X.84",5.87628865979381,24.020618556701,48.5567010309278,4.43298969072165,25.6701030927835,50.9278350515464,4.84536082474227,25.1546391752577,47.8350515463918,3.81443298969072,23.4020618556701,46.3917525773196,5.05154639175258,23.6082474226804,49.8969072164948,5.25773195876289,24.639175257732,48.4536082474227,5.15463917525773,25.6701030927835,46.8041237113402,5.56701030927835,25.360824742268,50.1030927835052,4.74226804123711,26.3917525773196,50.5154639175258
"X.85",4.32989690721649,25.7731958762887,48.3505154639175,6.28865979381443,26.4948453608247,51.8556701030928,4.5360824742268,24.9484536082474,48.7628865979381,6.08247422680412,24.5360824742268,44.8453608247423,4.22680412371134,25.979381443299,51.8556701030928,4.5360824742268,27.9381443298969,51.1340206185567,3.60824742268041,26.2886597938144,50.6185567010309,5.15463917525773,24.3298969072165,50.1030927835052,6.39175257731959,24.4329896907216,54.5360824742268
"X.86",5.25773195876289,24.3298969072165,46.1855670103093,4.74226804123711,25.360824742268,50.6185567010309,5.05154639175258,26.1855670103093,48.7628865979381,5.05154639175258,22.680412371134,47.9381443298969,3.81443298969072,26.1855670103093,47.8350515463918,5.4639175257732,24.7422680412371,45.979381443299,4.43298969072165,22.2680412371134,48.3505154639175,4.94845360824742,23.8144329896907,53.0927835051546,5.25773195876289,22.8865979381443,49.1752577319588
"X.87",5.97938144329897,25.360824742268,46.4948453608247,5.56701030927835,21.6494845360825,51.1340206185567,4.84536082474227,25.5670103092783,48.3505154639175,2.68041237113402,25.4639175257732,48.4536082474227,4.94845360824742,24.3298969072165,46.8041237113402,5.36082474226804,25.8762886597938,50.4123711340206,5.67010309278351,23.8144329896907,51.0309278350515,6.08247422680412,23.8144329896907,51.8556701030928,4.94845360824742,26.7010309278351,51.1340206185567
"X.88",4.22680412371134,22.5773195876289,49.4845360824742,5.05154639175258,27.7319587628866,48.1443298969072,4.74226804123711,24.5360824742268,47.2164948453608,4.63917525773196,21.8556701030928,47.0103092783505,4.94845360824742,26.4948453608247,51.6494845360825,5.67010309278351,22.3711340206186,52.1649484536083,5.05154639175258,24.639175257732,49.8969072164948,6.08247422680412,27.9381443298969,50.9278350515464,5.4639175257732,25.7731958762887,52.4742268041237
"X.89",4.22680412371134,24.3298969072165,47.6288659793814,6.28865979381443,27.4226804123711,50.9278350515464,4.63917525773196,25.6701030927835,49.1752577319588,5.36082474226804,23.6082474226804,46.701030927835,3.50515463917526,25.1546391752577,47.9381443298969,5.25773195876289,26.0824742268041,53.1958762886598,5.25773195876289,25.4639175257732,48.4536082474227,4.63917525773196,22.5773195876289,51.5463917525773,5.25773195876289,25.5670103092783,53.4020618556701
"X.90",4.32989690721649,25.6701030927835,50.9278350515464,5.05154639175258,25.0515463917526,47.319587628866,5.15463917525773,25.8762886597938,47.7319587628866,5.25773195876289,23.6082474226804,46.4948453608247,5.36082474226804,23.8144329896907,50.7216494845361,4.5360824742268,25.1546391752577,50.8247422680412,5.87628865979381,24.2268041237113,47.2164948453608,4.94845360824742,26.9072164948454,50.2061855670103,4.22680412371134,26.1855670103093,52.0618556701031
"X.91",5.87628865979381,24.8453608247423,47.9381443298969,6.18556701030928,26.0824742268041,47.5257731958763,5.15463917525773,23.7113402061856,48.8659793814433,5.05154639175258,22.9896907216495,48.1443298969072,5.15463917525773,27.2164948453608,48.3505154639175,3.91752577319588,24.639175257732,51.8556701030928,4.74226804123711,25.0515463917526,45.6701030927835,5.56701030927835,26.1855670103093,51.9587628865979,5.05154639175258,24.639175257732,51.4432989690722
"X.92",5.05154639175258,24.1237113402062,48.3505154639175,4.84536082474227,27.0103092783505,52.4742268041237,4.84536082474227,24.5360824742268,50.9278350515464,4.32989690721649,25.8762886597938,45.6701030927835,4.32989690721649,25.1546391752577,50.5154639175258,4.63917525773196,27.319587628866,52.8865979381443,4.32989690721649,23.6082474226804,49.8969072164948,5.05154639175258,25.0515463917526,47.2164948453608,5.97938144329897,24.3298969072165,50.1030927835052
"X.93",4.22680412371134,23.4020618556701,46.4948453608247,5.77319587628866,22.9896907216495,47.7319587628866,4.12371134020619,24.8453608247423,50.8247422680412,3.91752577319588,22.680412371134,48.1443298969072,5.67010309278351,26.3917525773196,50,4.84536082474227,25.979381443299,51.340206185567,4.94845360824742,24.7422680412371,48.7628865979381,5.15463917525773,28.0412371134021,52.0618556701031,4.32989690721649,23.7113402061856,49.5876288659794
"X.94",5.25773195876289,23.9175257731959,46.4948453608247,5.87628865979381,25.7731958762887,47.6288659793814,4.32989690721649,25.2577319587629,51.4432989690722,4.22680412371134,23.6082474226804,47.6288659793814,5.05154639175258,25.2577319587629,51.340206185567,4.84536082474227,29.3814432989691,51.340206185567,5.4639175257732,22.2680412371134,47.5257731958763,4.94845360824742,22.8865979381443,48.8659793814433,5.05154639175258,26.1855670103093,51.6494845360825
"X.95",4.43298969072165,22.680412371134,48.659793814433,5.36082474226804,24.020618556701,50.3092783505155,5.77319587628866,24.639175257732,47.0103092783505,4.32989690721649,22.9896907216495,45.979381443299,5.67010309278351,25.8762886597938,50,4.43298969072165,24.7422680412371,48.9690721649485,6.5979381443299,22.2680412371134,48.0412371134021,4.02061855670103,25.5670103092783,53.0927835051546,6.28865979381443,25.5670103092783,52.2680412371134
"X.96",4.63917525773196,24.7422680412371,46.4948453608247,5.15463917525773,23.4020618556701,50.5154639175258,5.36082474226804,26.4948453608247,49.3814432989691,4.32989690721649,24.4329896907216,49.7938144329897,5.05154639175258,23.7113402061856,53.1958762886598,5.36082474226804,24.5360824742268,49.6907216494845,5.97938144329897,24.4329896907216,46.5979381443299,4.74226804123711,24.639175257732,51.4432989690722,6.08247422680412,25.1546391752577,50.8247422680412
"X.97",5.87628865979381,24.3298969072165,49.3814432989691,4.63917525773196,24.5360824742268,50.4123711340206,4.32989690721649,25.979381443299,51.4432989690722,5.05154639175258,27.319587628866,50.8247422680412,4.5360824742268,25.979381443299,48.1443298969072,4.5360824742268,25.5670103092783,49.3814432989691,3.81443298969072,24.020618556701,47.2164948453608,5.77319587628866,25.2577319587629,49.4845360824742,5.56701030927835,26.8041237113402,52.0618556701031
"X.98",4.94845360824742,22.680412371134,50.9278350515464,4.32989690721649,24.5360824742268,50.7216494845361,5.05154639175258,23.9175257731959,50,5.4639175257732,21.4432989690722,45.6701030927835,4.84536082474227,24.4329896907216,53.1958762886598,4.02061855670103,25.4639175257732,49.5876288659794,4.74226804123711,24.1237113402062,47.2164948453608,5.36082474226804,25.8762886597938,48.5567010309278,5.25773195876289,23.6082474226804,49.3814432989691
"X.99",4.5360824742268,22.2680412371134,50.4123711340206,4.94845360824742,25.5670103092783,47.8350515463918,5.15463917525773,25.1546391752577,50.3092783505155,5.36082474226804,21.6494845360825,45.4639175257732,4.32989690721649,26.2886597938144,51.1340206185567,4.43298969072165,28.2474226804124,50.2061855670103,4.5360824742268,25.0515463917526,49.1752577319588,5.4639175257732,27.2164948453608,47.9381443298969,4.63917525773196,25.8762886597938,51.340206185567
